ID,FECHA_UTC,HORA_UTC,FECHA_CORTE,LATITUD,LONGITUD,PROFUNDIDAD,MAGNITUD,EPICENTRO,DEPARTAMENTO
1173,19701212,53750,20223006,-5.89,-74.89,42,5.2,PERU,LORETO
1219,19710127,232256,20223006,-4.392,-75.363,23,5.2,PERU,LORETO
1240,19710426,142643,20223006,-7.914,-74.987,100,5,PERU,LORETO
1247,19710523,222923,20223006,-7.893,-74.767,100,4.5,PERU,LORETO
1262,19710722,74349,20223006,-3.82,-77.541,147,4.9,PERU,LORETO
1264,19710727,20246,20223006,-2.874,-77.321,95,6.5,PERU,LORETO
1274,19710909,13724,20223006,-7.475,-74.684,147,5.4,PERU,LORETO
1307,19711129,10145,20223006,-7.05,-75.75,48,4.8,PERU,LORETO
1310,19711222,3854,20223006,-4.062,-76.195,115,5.3,PERU,LORETO
1312,19720111,23823,20223006,-3.656,-77.295,120,5,PERU,LORETO
1323,19720212,224222,20223006,-4.189,-77.026,135,4.9,PERU,LORETO
1386,19720722,195615,20223006,-3.276,-76.902,54,4.8,PERU,LORETO
1392,19720820,163934,20223006,-7.664,-74.66,150,5,PERU,LORETO
1406,19721010,92605,20223006,-6.684,-74.862,130,5,PERU,LORETO
1415,19721029,45511,20223006,-5.546,-76.476,52,5,PERU,LORETO
1419,19721202,113457,20223006,-5.142,-76.15,28,5.1,PERU,LORETO
1424,19721219,24338,20223006,-4.62,-77.385,119,4.9,PERU,LORETO
1434,19730130,173621,20223006,-5.578,-77.087,30,5,PERU,LORETO
1438,19730207,61024,20223006,-7.414,-74.792,141,5.6,PERU,LORETO
1476,19730609,132412,20223006,-4.803,-77.336,116,5,PERU,LORETO
1505,19731009,43650,20223006,-4.171,-76.205,120,4.9,PERU,LORETO
1523,19731108,52415,20223006,-7.286,-74.611,179,4.9,PERU,LORETO
1525,19731111,15314,20223006,-5.988,-75.118,155,5.2,PERU,LORETO
1529,19731126,32447,20223006,-6.843,-75.211,91,5.1,PERU,LORETO
1530,19731129,52935,20223006,-5.615,-76.06,0,4.5,PERU,LORETO
1550,19740205,1823,20223006,-3.85,-71.069,33,4.9,PERU,LORETO
1556,19740212,83319,20223006,-5.928,-74.681,54,5,PERU,LORETO
1564,19740321,192824,20223006,-4.57,-73.451,27,5.2,PERU,LORETO
1568,19740401,153418,20223006,-5.001,-77.25,136,5,PERU,LORETO
1576,19740501,104653,20223006,-3.597,-76.488,119,4.9,PERU,LORETO
1592,19740612,182032,20223006,-3.971,-76.703,149,5.1,PERU,LORETO
1612,19740729,214759,20223006,-4.158,-75.632,160,4.8,PERU,LORETO
1678,19741014,74517,20223006,-2.455,-76.373,147,5.4,PERU,LORETO
1684,19741018,40940,20223006,-3.967,-77.495,128,4.8,PERU,LORETO
1710,19741223,81402,20223006,-3.2,-75.844,147,5,PERU,LORETO
1718,19750122,150732,20223006,-7.743,-74.571,152,5,PERU,LORETO
1734,19750318,172126,20223006,-4.347,-77.023,112,6.6,PERU,LORETO
1754,19750603,201804,20223006,-6.201,-75.192,35,5.5,PERU,LORETO
1757,19750606,142108,20223006,-4.069,-76.938,118,5.6,PERU,LORETO
1759,19750611,163737,20223006,-5.972,-73.364,0,5,PERU,LORETO
1766,19750717,83954,20223006,-3.892,-76.636,113,5.3,PERU,LORETO
1776,19750816,5355,20223006,-5.419,-76.006,122,5.9,PERU,LORETO
1777,19750824,153011,20223006,-5.53,-77.19,44,5.4,PERU,LORETO
1788,19751107,31633,20223006,-3.81,-77.12,106,5.3,PERU,LORETO
1790,19751129,62659,20223006,-5.271,-77.554,50,5.2,PERU,LORETO
1795,19751221,180543,20223006,-3.775,-77.322,91,5.6,PERU,LORETO
1804,19760124,165733,20223006,-3.007,-77.692,59,4.7,PERU,LORETO
1827,19760516,14924,20223006,-3.859,-76.552,189,4.9,PERU,LORETO
1834,19760523,222102,20223006,-6.949,-74.083,33,5.1,PERU,LORETO
1842,19760713,92146,20223006,-7.443,-73.931,33,5.3,PERU,LORETO
1903,19770503,224337,20223006,-5.929,-75.622,133,5.1,PERU,LORETO
1921,19770730,52217,20223006,-5.539,-77.293,8,5.3,PERU,LORETO
1935,19770928,10154,20223006,-5.617,-77.144,71,5.1,PERU,LORETO
1966,19780324,3121,20223006,-5.2,-75.602,31,5.6,PERU,LORETO
1969,19780403,53135,20223006,-3.614,-77.163,48,5.1,PERU,LORETO
1971,19780411,225748,20223006,-5.734,-75.009,148,5.1,PERU,LORETO
1983,19780508,73231,20223006,-3.348,-77.16,108,5.4,PERU,LORETO
1991,19780528,60704,20223006,-6.722,-74.453,75,5.3,PERU,LORETO
1993,19780609,73500,20223006,-7.856,-74.608,154,5.3,PERU,LORETO
2026,19781122,62418,20223006,-7.497,-75.834,29,5.3,PERU,LORETO
2043,19790127,133858,20223006,-5.29,-76.651,56,4.9,PERU,LORETO
2061,19790316,70335,20223006,-4.234,-76.687,46,4.9,PERU,LORETO
2071,19790515,151305,20223006,-8.644,-75.926,145,5.2,PERU,LORETO
2079,19790601,204058,20223006,-6.709,-74.365,116,5.3,PERU,LORETO
2107,19790913,44101,20223006,-5.39,-77.458,40,5.3,PERU,LORETO
